message,source,date,views
"Банк России (Twitter)

Доля онлайн-займов гражданам на рынке микрофинансовых организаций (МФО) впервые превысила 50% от общего объема выдач физическим лицам: http://cbr.ru/press/event/?id=11056",https://t.me/cbrrf,1626429090.0,378
"Банк России (Twitter)

Кривая доходности ОФЗ на коротком и среднем участках и кривые денежного рынка за июнь выросли: http://cbr.ru/press/event/?id=11053",https://t.me/cbrrf,1626425306.0,311
" Банк России (Twitter)

Объем экспорта в II квартале 2021 года превзошел допандемический уровень аналогичного периода 2019 года из-за роста мировых цен на сырье: https://cbr.ru/press/event/?id=11052",https://t.me/cbrrf,1626360475.0,327
"Банк России (Twitter)

Выпускаем в обращение памятную монету из недрагоценного металла номиналом 10 рублей «Работник нефтегазовой отрасли» серии «Человек труда»: http://cbr.ru/press/pr/?file=14072021_090248coins.htm",https://t.me/cbrrf,1626357620.0,296
"Банк России (Twitter)

Доля нерезидентов в ОФЗ стабилизировалась на уровне 19%: http://cbr.ru/press/event/?id=11047",https://t.me/cbrrf,1626349889.0,340
"Банк России (Twitter)

К концу II квартала 2021 года ВВП достиг докоронавирусного уровня, а во многих отраслях (особенно потребительского и инвестиционного спроса) объем производства уже превысил его: http://cbr.ru/press/event/?id=11045",https://t.me/cbrrf,1626277760.0,364
"Банк России (Twitter)

Заемщик, досрочно погасивший долг, имеет право получить обратно часть страховой премии по всем рискам, которые покрывает страховка (если не произошел страховой случай): http://cbr.ru/press/event/?id=11043",https://t.me/cbrrf,1626265407.0,373
"Пресс-релизы
Банк России выпускает памятную монету, посвященную работнику нефтегазовой отрасли (14.07.2021)

Банк России 14 июля 2021 года выпускает в обращение памятную монету из недрагоценного металла номиналом 10 рублей «Работник нефтегазовой отрасли» серии «Человек труда».

Монета номиналом 10 рублей имеет форму круга диаметром 22,0 мм.

На лицевой и оборотной сторонах монеты по окружности имеется выступающий кант.

Боковая поверхность монеты — прерывистое рифление с чередующимися участками, имеющими разное количество рифов.

На лицевой стороне монеты по окружности расположены надписи: в верхней части — «БАНК РОССИИ», в нижней части — «2021». Слева и справа расположены изображения ветви лавра и дуба соответственно. В центре расположены число «10» и надпись «РУБЛЕЙ» под ним, обозначающие номинал монеты. Внутри цифры «0» имеется защитный элемент в виде числа «10» и надписи «РУБ», наблюдаемых под разными углами зрения к плоскости монеты. В нижней части расположен товарный знак Московского монетного двора.",https://t.me/cbrrf,1626244213.0,919
"Банк России (Twitter)

Банк России отменяет лимит на долю акций российских эмитентов, размещение и публичное обращение которых предполагаются за пределами России: http://cbr.ru/press/event/?id=11040",https://t.me/cbrrf,1626191392.0,374
"Банк России (Twitter)

Банкам с базовой лицензией планируется разрешить совершать сделки с облигациями компаний, акции которых включены в котировальный список первого (высшего) уровня организатора торгов: http://cbr.ru/press/event/?id=11039",https://t.me/cbrrf,1626191390.0,379
"Банк России (Twitter)

Банк России уточнит порядок формирования банками резервов: http://cbr.ru/press/event/?id=11037",https://t.me/cbrrf,1626191389.0,362
"Пресс-релизы (RSS)
Банк России выпускает памятные монеты, посвященные Калуге и Республике Коми (13.07.2021)

Банк России 14 июля 2021 года выпускает в обращение памятные серебряные монеты:

— номиналом 3 рубля «100-летие образования Республики Коми»;
— номиналом 3 рубля «650-летие основания г. Калуги» серии «Города».

Серебряные монеты номиналом 3 рубля (масса драгоценного металла в чистоте — 31,1 г, проба сплава — 925) имеет форму круга диаметром 39,0 мм.
С лицевой и оборотной сторон монет по окружности имеется выступающий кант.

На лицевой стороне монет расположено рельефное изображение Государственного герба Российской Федерации, имеются надписи: «РОССИЙСКАЯ ФЕДЕРАЦИЯ», «БАНК РОССИИ», номинал монет: «3 РУБЛЯ», дата: «2021 г.», обозначение металла по Периодической системе элементов Д.И. Менделеева, проба сплава, товарный знак Санкт-Петербургского монетного двора и масса драгоценного металла в чистоте.",https://t.me/cbrrf,1626164412.0,381
"Банк России (Twitter)

Месячный прирост потребительских цен (с поправкой на сезонность) в июне 2021 года несколько уменьшился по сравнению с маем: http://cbr.ru/press/event/?id=11035",https://t.me/cbrrf,1626160071.0,382
"Банк России (Twitter)

Допуск на рынок по новым правилам получили более 2,2 тысяч ломбардов: http://cbr.ru/press/event/?id=11029",https://t.me/cbrrf,1626074178.0,422
"Банк России (Twitter)

Банк России в I квартале 2021 года инициировал блокировку более 6 тыс. мошеннических телефонных номеров и свыше 1 тыс. сайтов, используемых злоумышленниками для хищения денег граждан: http://cbr.ru/press/event/?id=11030",https://t.me/cbrrf,1625850353.0,497
"Банк России (Twitter)

Платежи за просрочку кредита или займа не могут быть больше, чем размер неустойки, установленный законом: http://cbr.ru/press/event/?id=11014",https://t.me/cbrrf,1625822722.0,318
"Банк России (Twitter)

Эксперты, участвующие в определении объектов для будущих банкнот номиналом 1000 и 5000 рублей, сократили перечень изображений, которые могли бы войти в финальный короткий список: http://cbr.ru/press/event/?id=11025",https://t.me/cbrrf,1625820960.0,312
"Банк России (Twitter)

В начальной школе элементы финансовой грамотности появятся в таких предметах, как «Математика» и «Окружающий мир», а для учеников 5–9 классов — в предметах «Обществознание», «Математика» и «География»: http://cbr.ru/press/event/?id=11018",https://t.me/cbrrf,1625753017.0,347
"Банк России (Twitter)

Ожидания ярославского бизнеса по восстановлению экономики схожи с общероссийскими: интервью с Кириллом Тремасовым http://cbr.ru/press/event/?id=11017",https://t.me/cbrrf,1625743258.0,16624
"Банк России (Twitter)

Российские инвесторы смогут получить доступ к более широкому выбору иностранных биржевых инвестиционных фондов (ETF): http://cbr.ru/press/event/?id=11020",https://t.me/cbrrf,1625743255.0,385
"Банк России (Twitter)

Банк России разработал стандарт открытых банковских интерфейсов (открытых API) «Получение публичной информации о кредитной организации и ее продуктах»: http://cbr.ru/press/event/?id=11016",https://t.me/cbrrf,1625737968.0,385
"Банк России (Twitter)

Комиссия Банка России за время своей работы получила 973 обращения от должностных лиц и собственников финансовых организаций: http://cbr.ru/press/event/?id=11015",https://t.me/cbrrf,1625674348.0,400
"Банк России (Twitter)

С 2023 года проверять бухгалтерскую отчетность общественно значимых организаций на финансовом рынке смогут только аудиторские компании, которые включены в специальный реестр Банка России: http://cbr.ru/press/event/?id=11010",https://t.me/cbrrf,1625472065.0,372
"Банк России (Twitter)

Финансовые организации стали осторожнее в подборе персонала: интервью Людмилы Тяжельниковой агентству «Интерфакс» http://cbr.ru/press/event/?id=11008",https://t.me/cbrrf,1625147233.0,313
"Банк России (Twitter)

Мошеннические сайты будут блокироваться по инициативе Банка России во внесудебном порядке в течение нескольких дней. Раньше эта процедура могла занимать месяцы: http://cbr.ru/press/event/?id=11007",https://t.me/cbrrf,1625147232.0,302
"Пресс-релизы (RSS)
Банк России выпускает памятные монеты с медвежонком Умкой (29.06.2021)

Белый медвежонок Умка из одноименного мультфильма, полюбившегося многим поколениям зрителей, появится на памятных монетах Банка России. Мультипликационный фильм был создан режиссерами Владимиром Поповым и Владимиром Пекарем по сценарию писателя Юрия Яковлева на киностудии «Союзмультфильм», его первая часть вышла в 1969 году.

Банк России 30 июня 2021 года выпускает в обращение памятные монеты «Умка» серии «Российская (советская) мультипликация»:

— серебряную номиналом 3 рубля;

— из недрагоценных металлов номиналом 25 рублей (в том числе с цветным покрытием).",https://t.me/cbrrf,1625087202.0,179
"Банк России (Twitter)

В мае продолжили расти показатели проектного финансирования долевого жилищного строительства: http://cbr.ru/press/event/?id=11001",https://t.me/cbrrf,1625067560.0,250
"Банк России (Twitter)

Банк России рекомендовал кредиторам продолжить реструктуризацию кредитов и займов для граждан и субъектов МСП до 1 октября 2021 года: http://cbr.ru/press/event/?id=10985",https://t.me/cbrrf,1625067559.0,251
"Банк России (Twitter)

Сформирована первая пилотная группа для тестирования цифрового рубля. В группу вошли 12 банков: http://cbr.ru/press/event/?id=11000",https://t.me/cbrrf,1624983800.0,356
"Банк России (Twitter)

Во что обойдется банку ухудшение скоринговых моделей и как данные платежей использовать в прогнозах: новый номер журнала «Деньги и кредит»: http://cbr.ru/press/event/?id=10996",https://t.me/cbrrf,1624975557.0,264
"Банк России (Twitter)

Эльвира Набиуллина в интервью агентству Блумберг рассказала о вариантах действий Банка России на июльском заседании по ключевой ставке и в долгосрочной перспективе: http://cbr.ru/press/event/?id=10993",https://t.me/cbrrf,1624900427.0,403
"Банк России (Twitter)

Утверждены рекомендации о предоставлении проектного финансирования жилья с использованием счетов эскроу: http://cbr.ru/press/pr/?file=28062021_141205BANK_SECTOR28062021_110626.htm",https://t.me/cbrrf,1624894975.0,401
"Банк России (Twitter)

Банк России проанализировал требования, которые применяются российскими и зарубежными компаниями к операциям внутренних инсайдеров с финансовыми инструментами: http://cbr.ru/press/event/?id=10987",https://t.me/cbrrf,1624633366.0,418
"Банк России (Twitter)

В июне инфляционные ожидания населения увеличились и сохранялись на повышенном уровне: http://cbr.ru/press/event/?id=10988",https://t.me/cbrrf,1624631389.0,419
" Банк России (Twitter)

Практически каждый десятый выпуск ценных бумаг теперь регистрируется онлайн с помощью личного кабинета компании: https://cbr.ru/press/event/?id=10986",https://t.me/cbrrf,1624621298.0,398
"Банк России (Twitter)

С 28 июня по 2 июля пройдет Международный финансовый конгресс. Зарегистрируйтесь на http://ifcongress.ru — и вы сможете не только смотреть трансляции, но и задавать вопросы участникам сессий. Трансляция будет также доступна на нашем Youtube-канале",https://t.me/cbrrf,1624616475.0,352
"Пресс-релизы (RSS)
Банк России выпускает в обращение инвестиционные монеты из драгоценного металла (24.06.2021)

Банк России 25 июня 2021 года выпускает в обращение инвестиционные золотые монеты «Георгий Победоносец» номиналами 25 рублей (каталожный № 5215-0036), 100 рублей (каталожный № 5217-0048) и 200 рублей (каталожный № 5219-0033).",https://t.me/cbrrf,1624535431.0,305
"Банк России (Twitter)

Страховые резервы, которые создаются страховщиками для обеспечения предстоящих выплат, будут формироваться по новым правилам: http://cbr.ru/press/event/?id=10982",https://t.me/cbrrf,1624448244.0,403
"Банк России (Twitter)

Банк России выносит на обсуждение с участниками рынка доклад, в котором в качестве оптимального предлагается гибкий подход к регулированию экосистемных банков: http://cbr.ru/press/event/?id=10981",https://t.me/cbrrf,1624446286.0,408
"Государственная Дума (VK)

При оформлении займа важно внимательно ознакомиться с каждым пунктом кредитного договора. Недобросовестные банки часто пользуются различными уловками, предоставляя шаблонные договоры. Эти уловки могут ввести в заблуждение заемщика, который впоследствии обязан исполнять эти условия. 

Новые законы, принятые Государственной Думой, защитят права заемщиков. В нашем материале все подробности. Знайте свои права, закон на вашей стороне.",https://t.me/cbrrf,1624425445.0,401
"Банк России (Twitter)

В апреле портфель кредитов, предоставленных банками субъектам малого и среднего предпринимательства (МСП), продолжил расти и на 1 мая составил 6252,2 млрд рублей, увеличившись за месяц на 89,3 млрд рублей: http://cbr.ru/press/event/?id=10975",https://t.me/cbrrf,1624356758.0,410
"Банк России (Twitter)

Кирилл Пронин назначен директором Департамента финансовых технологий: http://cbr.ru/press/pr/?file=22062021_110000PR2021-06-22T10_47_44.htm",https://t.me/cbrrf,1624356756.0,386
"Банк России (Twitter)

По итогам 2020 года объем товарного спот-рынка увеличился более чем на 12% по сравнению с 2019 годом и составил 1076 млрд рублей: http://cbr.ru/press/event/?id=10967",https://t.me/cbrrf,1624298248.0,388
"Банк России (Twitter)

Корпоративный кредитный портфель рос в мае достаточно активно (+1,1%), хотя и несколько медленнее, чем в апреле, когда был профинансирован ряд крупных сделок: http://cbr.ru/press/event/?id=10972",https://t.me/cbrrf,1624296122.0,335
"Банк России (Twitter)

Доля тех, кто не представляет своей жизни без наличных, хотя и снизилась за 2020 год до 55%, но все еще сопоставима с теми, кто не может обойтись без расчетов с использованием банковских карт, — 58%: http://cbr.ru/press/event/?id=10973",https://t.me/cbrrf,1624293515.0,345
"Банк России (Twitter)

23 июня в 10:00 начнет работу VII Всероссийский конгресс волонтеров финансового просвещения: http://cbr.ru/press/event/?id=10969",https://t.me/cbrrf,1624291747.0,335
"Банк России (Twitter)

Граждане смогут участвовать в обсуждении ценовых справочников ОСАГО: http://cbr.ru/press/event/?id=10968",https://t.me/cbrrf,1624289392.0,334
"Банк России (Twitter)

Навязывание дополнительных услуг и товаров под видом страхования недопустимо: http://cbr.ru/press/event/?id=10958",https://t.me/cbrrf,1624020952.0,436
"Банк России (Twitter)

Данные финансовых потоков указывают на продолжающееся увеличение экономической активности в мае: http://cbr.ru/press/event/?id=10957",https://t.me/cbrrf,1623936631.0,453
"Банк России (Twitter)

Кривая доходности ОФЗ в мае выросла на всех сроках: http://cbr.ru/press/event/?id=10955",https://t.me/cbrrf,1623865725.0,448
"Банк России (Twitter)

Граждане смогут отказаться от дополнительных услуг, навязанных при заключении договора кредита или займа. Период охлаждения составит 14 календарных дней: http://cbr.ru/press/event/?id=10952",https://t.me/cbrrf,1623852468.0,360
"Банк России (Twitter)

Новый обзор дополняет ежемесячный информационно-аналитический материал «О развитии банковского сектора Российской Федерации»: http://cbr.ru/press/event/?id=10953",https://t.me/cbrrf,1623847966.0,382
"Банк России (Twitter)

В мае ускорился рост цен на широкий круг товаров и услуг: http://cbr.ru/press/event/?id=10950",https://t.me/cbrrf,1623827586.0,434
"Банк России (Twitter)

Председатель Банка России Эльвира Набиуллина выступила на пленарном заседании Государственной Думы, посвященном рассмотрению Годового отчета Банка России за 2020 год: http://cbr.ru/press/event/?id=10947",https://t.me/cbrrf,1623756840.0,461
"Банк России (Twitter)

Открыта регистрация на Форум инновационных финансовых технологий FINOPOLIS 2021, который состоится 10–12 ноября в Сочи: http://cbr.ru/press/event/?id=10946",https://t.me/cbrrf,1623744479.0,457
"Банк России (Twitter)

Банк России принял решение повысить ключевую ставку на 50 б.п., до 5,50% годовых: http://cbr.ru/press/pr/?file=11062021_133000Key.htm",https://t.me/cbrrf,1623426399.0,482
"Банк России (Twitter)

НПФ будут обязаны раскрывать клиенту информацию о пенсионном договоре до его подписания. Все основные особенности и риски будут изложены в понятной и доступной форме в паспорте финансового продукта: http://cbr.ru/press/event/?id=10943",https://t.me/cbrrf,1623424959.0,433
"Банк России (Twitter)

На рынке МФО увеличивается доля компаний, которые возвращаются к положительной динамике после сложного 2020 года: http://cbr.ru/press/event/?id=10939",https://t.me/cbrrf,1623412382.0,369
"Банк России (Twitter)

Банки не имеют права брать комиссии с граждан при пересчете и зачислении монет на счета и вклады: http://cbr.ru/press/event/?id=10938",https://t.me/cbrrf,1623402885.0,405
" Банк России (Twitter)

Программа Международного финансового конгресса опубликована на официальном сайте: https://ifcongress.ru/index/ru 
Конгресс пройдет онлайн с 28 июня по 2 июля. Регистрация доступна с 10 июня вплоть до окончания конгресса.",https://t.me/cbrrf,1623333016.0,425
" Банк России (Twitter)

Регулирование выпуска «зеленых» облигаций будет учитывать первую национальную таксономию «зеленых» проектов и национальную верификацию устойчивых финансовых инструментов, которые находятся на согласовании в Правительстве РФ: https://cbr.ru/press/event/?id=10931",https://t.me/cbrrf,1623253903.0,448
"Банк России (Twitter)

Кооперативы будут исполнять требования нормативных актов Банка России о ведении бухучета и составлении бухгалтерской отчетности с 2025 года, а не с 2022 года, как планировалось раньше: http://cbr.ru/press/event/?id=10932",https://t.me/cbrrf,1623244458.0,449
"Банк России (Twitter)

Выпускаем в обращение серебряную памятную монету, посвященную Кузбассу: http://cbr.ru/press/pr/?file=09062021_085302coin.htm",https://t.me/cbrrf,1623234583.0,433
" Банк России (Twitter)

В прошлом году количество физических точек обслуживания потребителей финансовых услуг, несмотря на развитие дистанционных сервисов, увеличилось на 16,4%: https://cbr.ru/press/event/?id=10930",https://t.me/cbrrf,1623229241.0,428
"Банк России (Twitter)

Банки будут обязаны раскрывать клиентам в понятной табличной форме основные условия вклада: информацию о его виде, сумме и валюте, возможностях и ограничениях на пополнение, сроках и дате возврата вложенных средств, а также о ставке в процентах годовых http://cbr.ru/press/event/?id=10929",https://t.me/cbrrf,1623158270.0,418
"Банк России (Twitter)

Открываем фотовыставку «Драгоценный мир живой природы». На московских площадках ее можно будет увидеть на протяжении всего лета, с сентября выставка поедет по стране: http://cbr.ru/press/event/?id=10927",https://t.me/cbrrf,1623153182.0,458
"Банк России (Twitter)

11 июня в 15:00 состоится пресс-конференция Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров по денежно-кредитной политике: http://cbr.ru/press/event/?id=10926",https://t.me/cbrrf,1623145905.0,483
"Банк России (Twitter)

Банк России предлагает создать единую систему кросс-секторального регулирования объединений на финансовом рынке: http://cbr.ru/press/event/?id=10919",https://t.me/cbrrf,1622821445.0,1081
"Банк России (Twitter)

Страховой рынок продолжил рост в I квартале на фоне дальнейшего восстановления экономической активности: http://cbr.ru/press/event/?id=10917",https://t.me/cbrrf,1622821443.0,564
"Банк России (Twitter)

Если контрагент страховщика выполняет по договору все или отдельные функции, которые по закону отнесены к компетенции страхового посредника, то такие взаимоотношения должны квалифицироваться как отношения страховщика и страхового посредника: http://cbr.ru/press/event/?id=10918",https://t.me/cbrrf,1622814631.0,520
"Банк России (Twitter)

В I квартале 2021 года фондовый рынок оставался привлекательным для инвесторов: число клиентов брокеров выросло на 29%, до 12,7 млн лиц: http://cbr.ru/press/event/?id=10907",https://t.me/cbrrf,1622729006.0,397
" Банк России (Twitter)

Впервые публикуем результаты макроэкономического опроса ведущих российских и зарубежных аналитиков: https://cbr.ru/press/event/?id=10910",https://t.me/cbrrf,1622723585.0,387
" Банк России (Twitter)

Банк России предлагает обсудить шаги, необходимые для того, чтобы системно значимые кредитные организации в обязательном порядке использовали для оценки кредитного риска подход на основе внутренних рейтингов: https://cbr.ru/press/event/?id=10904",https://t.me/cbrrf,1622648445.0,430
" Банк России (Twitter)

Показатели проектного финансирования долевого жилищного строительства в апреле продолжили расти: https://cbr.ru/press/event/?id=10902",https://t.me/cbrrf,1622648436.0,414
" Банк России (Twitter)

Рост российской экономики в II квартале продолжается. ВВП может достичь докоронавирусного уровня уже к середине 2021 года: https://cbr.ru/press/event/?id=10905",https://t.me/cbrrf,1622645329.0,429
" Банк России (Twitter)

Для нелегальных кредиторов увеличиваются штрафы и вводится уголовная ответственность за предоставление потребительских кредитов и займов, включая ипотеку: https://cbr.ru/press/event/?id=10903",https://t.me/cbrrf,1622641920.0,440
" Банк России (Twitter)

Публикуем список компаний с признаками нелегальной деятельности. В него включены организации и интернет-проекты, в деятельности которых выявлены признаки финансовой пирамиды, нелегального кредитора или профессионального участника рынка ценных бумаг: https://cbr.ru/press/event/?id=10897",https://t.me/cbrrf,1622549810.0,16738
"Банк России (Twitter)

Минимальный лимит, который банки могут установить для денежных переводов граждан по счетам через Систему быстрых платежей (СБП), не может быть ниже 150 тысяч рублей в день: http://cbr.ru/press/event/?id=10894",https://t.me/cbrrf,1622481366.0,421
"Банк России (Twitter)

Негосударственные пенсионные фонды (НПФ) в I квартале увеличили объем вложений в государственные облигации Российской Федерации — до 32,4% пенсионных накоплений и 16,5% пенсионных резервов: http://www.cbr.ru/press/event/?id=10884",https://t.me/cbrrf,1622477738.0,435
"Банк России (Twitter)

Кредитные организации представляют результаты своих расчетов стресс-теста на основе единого сценария и с учетом методологических рекомендаций регулятора: http://www.cbr.ru/press/event/?id=10891",https://t.me/cbrrf,1622459478.0,445
"Банк России (Twitter)

Рекомендации Банка России по созданию безбарьерной финансовой среды, несмотря на пандемию и связанные с ней ограничения, в 2020 году выполнили 65% кредитных организаций (на 7 процентных пунктов больше, чем по итогам 2019 года): http://cbr.ru/press/event/?id=10885",https://t.me/cbrrf,1622209478.0,447
"Банк России (Twitter)

1 июня в 11:00 состоится пресс-конференция о работе Банка России по противодействию нелегальной деятельности на финансовом рынке. В ней примут участие Сергей Швецов и Валерий Лях: http://cbr.ru/press/event/?id=10883",https://t.me/cbrrf,1622209477.0,423
"Банк России (Twitter)

В мае инфляционные ожидания населения снизились, но остались на повышенных уровнях, наблюдаемых с конца 2020 года: http://cbr.ru/press/event/?id=10889",https://t.me/cbrrf,1622209477.0,397
"Банк России (Twitter)

Рекомендации Банка России по созданию безбарьерной финансовой среды, несмотря на пандемию и связанные с ней ограничения, в 2020 году выполнили 65% кредитных организаций (на 7 процентных пунктов больше, чем по итогам 2019 года): http://cbr.ru/press/event/?id=10885",https://t.me/cbrrf,1622209476.0,406
"Банк России (Twitter)

В мае инфляционные ожидания населения снизились, но остались на повышенных уровнях, наблюдаемых с конца 2020 года: http://cbr.ru/press/event/?id=10889",https://t.me/cbrrf,1622209474.0,410
"Банк России (Twitter)

Председатель Банка России Эльвира Набиуллина выступила на съезде Ассоциации банков России: http://cbr.ru/press/event/?id=10886",https://t.me/cbrrf,1622204273.0,435
"Банк России (Twitter)

Председатель Банка России Эльвира Набиуллина выступила на совместном заседании профильных комитетов Государственной Думы, посвященном рассмотрению Годового отчета Банка России за 2020 год. Текст речи доступен здесь: http://cbr.ru/press/event/?id=10882",https://t.me/cbrrf,1622126253.0,402
"Банк России (Twitter)

Нужно быстро найти ответ на финансовый вопрос или глубоко изучить какую-то тему? Заходите на обновленный сайт http://fincult.info — теперь разбираться в финансах стало проще и интереснее ",https://t.me/cbrrf,1622122807.0,416
"Банк России (Twitter)

Первые микрофинансовые организации (МФО) подключились к инфраструктуре Цифрового профиля, который позволяет взаимодействовать с клиентами через Госуслуги: http://cbr.ru/press/event/?id=9879",https://t.me/cbrrf,1622033020.0,431
"Банк России (Twitter)

Корпоративный кредитный портфель банков в апреле вырос на 2,5% — больше, чем за весь I квартал 2021 года (+1,0%). Розничный портфель также продолжил расти высокими темпами (+2,2%), основным драйвером вновь выступает ипотека: http://cbr.ru/press/event/?id=9874",https://t.me/cbrrf,1621954584.0,457
"Банк России (Twitter)

27 мая в 15:00 состоится онлайн-пресс-конференция по Обзору финансовой стабильности. В ней примут участие Ксения Юдаева и Елизавета Данилова: http://cbr.ru/press/event/?id=9875",https://t.me/cbrrf,1621937395.0,468
"Банк России (Twitter)

В марте 2021 года объем предоставленных субъектам малого и среднего предпринимательства (МСП) кредитов составил 875,1 млрд рублей: http://cbr.ru/press/event/?id=9870",https://t.me/cbrrf,1621605865.0,645
"Банк России (Twitter)

Более 800 тысяч школьников из всех регионов России приняли участие в пробном и основном турах онлайн-олимпиады «Юный предприниматель и финансовая грамотность», которая прошла на платформе Учи.ру: http://cbr.ru/press/event/?id=9861",https://t.me/cbrrf,1621529764.0,450
"Банк России (Twitter)

Доходность инвестирования пенсионных накоплений негосударственных пенсионных фондов (НПФ) в I квартале 2021 года составила 1,0%, пенсионных резервов — 0,4%: http://cbr.ru/press/event/?id=9864",https://t.me/cbrrf,1621521872.0,457
"Банк России (Twitter)

Все бюро кредитных историй (БКИ) должны будут использовать единообразные подходы к расчету индивидуальных кредитных рейтингов граждан: http://cbr.ru/StaticHtml/File/41186/210519-46-1.pdf",https://t.me/cbrrf,1621434967.0,497
"Банк России (Twitter)

Учебный курс Банка России выиграл номинацию «Благоприятная среда» международного конкурса WSIS Prizes 2021 под эгидой ООН: http://cbr.ru/press/event/?id=9857",https://t.me/cbrrf,1621345651.0,486
"Банк России (Twitter)

Лица или компании, в отношении которых Банк России возбудил административное дело по факту манипулирования рынком или инсайда, могут быть освобождены от ответственности. Для этого они должны будут заключить с регулятором специальное соглашение: http://cbr.ru/press/event/?id=9856",https://t.me/cbrrf,1621342988.0,416
"Банк России (Twitter)

Государственная Дума приняла во втором чтении законопроект о правилах продаж финансовых инструментов и защите неквалифицированных инвесторов: http://cbr.ru/press/event/?id=9855",https://t.me/cbrrf,1621335733.0,472
"Банк России (Twitter)

Банк России по итогам обсуждения с профессиональным сообществом планирует усилить страховую защиту по договорам инвестиционного (ИСЖ) и накопительного (НСЖ) страхования жизни: http://cbr.ru/press/event/?id=9854",https://t.me/cbrrf,1621332154.0,520
"Банк России (Twitter)

Совместная дорожная карта Правительства Российской Федерации и Банка России, в частности, будет способствовать развитию инструментов долгосрочного финансирования: http://cbr.ru/press/event/?id=9847",https://t.me/cbrrf,1621243351.0,547
" Банк России (Twitter)

На фоне ожиданий повышения ключевой ставки Банка России кривые денежного рынка росли по всей длине на протяжении большей части месяца: https://www.cbr.ru/Collection/Collection/File/32285/LB_2021-62.pdf",https://t.me/cbrrf,1621009465.0,649
" Банк России (Twitter)

Снижение годового прироста потребительских цен было ожидаемым и произошло за счет эффекта базы: в апреле прошлого года, при переходе граждан к самоизоляции, отмечалось ускорение роста цен на продовольствие: https://www.cbr.ru/press/event/?id=9845",https://t.me/cbrrf,1621004516.0,591
" Банк России (Twitter)

Участники рынка согласны с подходом регулятора, что порядок допуска и требования к соискателю должны определяться с учетом вида деятельности: https://www.cbr.ru/press/event/?id=9836",https://t.me/cbrrf,1620982034.0,482
" Банк России (Twitter)

С 10 июля 2021 года договор займа в ломбарде и залоговый билет объединят в один документ. Предусмотрена и новая форма залогового билета, позволяющая учитывать особенности деятельности ломбардов: https://www.cbr.ru/StaticHtml/File/112006/5790-u.pdf",https://t.me/cbrrf,1620976140.0,467
" Банк России (Twitter)

Динамика отраслевых финансовых потоков указывает на заметный рост деловой активности в начале II квартала в отраслях, ориентированных на внешний и промежуточный спрос: https://www.cbr.ru/Collection/Collection/File/32280/finflows_20210513.pdf",https://t.me/cbrrf,1620918961.0,475
" Банк России (Twitter)

Профиль региона состоит из двух тематических блоков. Первый блок включает в себя общую характеристику региона и отраслевую структуру его экономики. Во втором блоке представлены основные социально-экономические показатели региона: https://www.cbr.ru/press/event/?id=9832",https://t.me/cbrrf,1620918225.0,509
" Банк России (Twitter)

Несмотря на снижение их доли на рынке ОФЗ до 18,8% на конец апреля, по абсолютной величине вложений участие иностранных инвесторов остается на средних уровнях 2020–2021 годов: https://www.cbr.ru/Collection/Collection/File/32279/ORFR_2021-04.pdf",https://t.me/cbrrf,1620916924.0,437
